standardHomeTeamName,standardAwayTeamName,FTR,datestamp,homeTeamForm,awayTeamForm
MIDDLESBROUGH,WESTHAM,H,1998-12-12,9.0,9.0
SHEFFIELDWEDS,CHARLTON,H,1998-12-12,11.0,1.0
TOTTENHAM,MANUNITED,D,1998-12-12,8.0,8.0
ASTONVILLA,ARSENAL,H,1998-12-13,5.0,3.0
WIMBLEDON,LIVERPOOL,H,1998-12-13,9.0,6.0
LEEDS,COVENTRY,H,1998-12-14,12.0,4.0
MANUNITED,CHELSEA,D,1998-12-16,6.0,7.0
CHELSEA,TOTTENHAM,H,1998-12-19,9.0,7.0
COVENTRY,DERBY,D,1998-12-19,2.0,6.0
LIVERPOOL,SHEFFIELDWEDS,H,1998-12-19,9.0,10.0
MANUNITED,MIDDLESBROUGH,A,1998-12-19,6.0,11.0
NEWCASTLE,LEICESTER,H,1998-12-19,8.0,7.0
NOTT'MFOREST,BLACKBURN,D,1998-12-19,2.0,5.0
SOUTHAMPTON,WIMBLEDON,H,1998-12-19,6.0,9.0
WESTHAM,EVERTON,H,1998-12-19,9.0,10.0
ARSENAL,LEEDS,H,1998-12-20,5.0,9.0
CHARLTON,ASTONVILLA,A,1998-12-21,0.0,8.0
ARSENAL,WESTHAM,H,1998-12-26,8.0,6.0
BLACKBURN,ASTONVILLA,H,1998-12-26,8.0,7.0
COVENTRY,TOTTENHAM,D,1998-12-26,3.0,5.0
EVERTON,DERBY,D,1998-12-26,8.0,7.0
MANUNITED,NOTT'MFOREST,H,1998-12-26,6.0,2.0
MIDDLESBROUGH,LIVERPOOL,A,1998-12-26,8.0,9.0
NEWCASTLE,LEEDS,A,1998-12-26,8.0,9.0
SHEFFIELDWEDS,LEICESTER,A,1998-12-26,7.0,10.0
SOUTHAMPTON,CHELSEA,A,1998-12-26,3.0,11.0
WIMBLEDON,CHARLTON,H,1998-12-26,9.0,0.0
ASTONVILLA,SHEFFIELDWEDS,H,1998-12-28,9.0,6.0
CHARLTON,ARSENAL,A,1998-12-28,0.0,10.0
DERBY,MIDDLESBROUGH,H,1998-12-28,7.0,7.0
LEICESTER,BLACKBURN,D,1998-12-28,10.0,9.0
LIVERPOOL,NEWCASTLE,H,1998-12-28,9.0,5.0
NOTT'MFOREST,SOUTHAMPTON,D,1998-12-28,2.0,4.0
TOTTENHAM,EVERTON,H,1998-12-28,8.0,5.0
WESTHAM,COVENTRY,H,1998-12-28,6.0,2.0
CHELSEA,MANUNITED,D,1998-12-29,9.0,6.0
LEEDS,WIMBLEDON,D,1998-12-29,10.0,10.0
ARSENAL,LIVERPOOL,D,1999-01-09,10.0,10.0
BLACKBURN,LEEDS,H,1999-01-09,9.0,7.0
COVENTRY,NOTT'MFOREST,H,1999-01-09,5.0,2.0
EVERTON,LEICESTER,D,1999-01-09,5.0,8.0
MIDDLESBROUGH,ASTONVILLA,D,1999-01-09,7.0,10.0
NEWCASTLE,CHELSEA,A,1999-01-09,4.0,11.0
SHEFFIELDWEDS,TOTTENHAM,D,1999-01-09,4.0,6.0
SOUTHAMPTON,CHARLTON,H,1999-01-09,7.0,0.0
WIMBLEDON,DERBY,H,1999-01-09,10.0,6.0
MANUNITED,WESTHAM,H,1999-01-10,8.0,6.0
CHELSEA,COVENTRY,H,1999-01-16,13.0,5.0
DERBY,BLACKBURN,H,1999-01-16,8.0,8.0
LEEDS,MIDDLESBROUGH,H,1999-01-16,7.0,4.0
LEICESTER,MANUNITED,A,1999-01-16,5.0,10.0
LIVERPOOL,SOUTHAMPTON,H,1999-01-16,13.0,7.0
NOTT'MFOREST,ARSENAL,A,1999-01-16,2.0,13.0
TOTTENHAM,WIMBLEDON,D,1999-01-16,6.0,8.0
WESTHAM,SHEFFIELDWEDS,A,1999-01-16,6.0,4.0
CHARLTON,NEWCASTLE,D,1999-01-17,1.0,4.0
ASTONVILLA,EVERTON,H,1999-01-18,10.0,2.0
BLACKBURN,TOTTENHAM,D,1999-01-30,8.0,7.0
COVENTRY,LIVERPOOL,H,1999-01-30,7.0,10.0
EVERTON,NOTT'MFOREST,A,1999-01-30,2.0,4.0
MIDDLESBROUGH,LEICESTER,D,1999-01-30,2.0,6.0
NEWCASTLE,ASTONVILLA,H,1999-01-30,4.0,7.0
SHEFFIELDWEDS,DERBY,A,1999-01-30,4.0,10.0
SOUTHAMPTON,LEEDS,H,1999-01-30,7.0,7.0
WIMBLEDON,WESTHAM,D,1999-01-30,9.0,4.0
ARSENAL,CHELSEA,H,1999-01-31,13.0,10.0
CHARLTON,MANUNITED,A,1999-01-31,1.0,13.0
MANUNITED,DERBY,H,1999-02-02,13.0,9.0
ASTONVILLA,BLACKBURN,A,1999-02-06,7.0,8.0
CHELSEA,SOUTHAMPTON,H,1999-02-06,10.0,7.0
LEEDS,NEWCASTLE,A,1999-02-06,4.0,7.0
LEICESTER,SHEFFIELDWEDS,A,1999-02-06,3.0,7.0
LIVERPOOL,MIDDLESBROUGH,H,1999-02-06,10.0,2.0
NOTT'MFOREST,MANUNITED,A,1999-02-06,4.0,15.0
TOTTENHAM,COVENTRY,D,1999-02-06,7.0,7.0
WESTHAM,ARSENAL,A,1999-02-06,4.0,13.0
DERBY,EVERTON,H,1999-02-07,9.0,1.0
CHARLTON,WIMBLEDON,H,1999-02-08,4.0,6.0
CHARLTON,LIVERPOOL,H,1999-02-13,7.0,7.0
WESTHAM,NOTT'MFOREST,H,1999-02-13,4.0,3.0
ASTONVILLA,LEEDS,A,1999-02-17,4.0,6.0
CHELSEA,BLACKBURN,D,1999-02-17,10.0,8.0
EVERTON,MIDDLESBROUGH,H,1999-02-17,4.0,2.0
MANUNITED,ARSENAL,D,1999-02-17,13.0,11.0
NEWCASTLE,COVENTRY,H,1999-02-17,10.0,7.0
ARSENAL,LEICESTER,H,1999-02-20,13.0,2.0
BLACKBURN,SHEFFIELDWEDS,A,1999-02-20,5.0,10.0
COVENTRY,MANUNITED,A,1999-02-20,4.0,13.0
DERBY,CHARLTON,A,1999-02-20,9.0,10.0
LEEDS,EVERTON,H,1999-02-20,9.0,3.0
LIVERPOOL,WESTHAM,D,1999-02-20,7.0,5.0
MIDDLESBROUGH,TOTTENHAM,D,1999-02-20,2.0,5.0
NOTT'MFOREST,CHELSEA,A,1999-02-20,3.0,10.0
SOUTHAMPTON,NEWCASTLE,H,1999-02-20,9.0,10.0
WIMBLEDON,ASTONVILLA,D,1999-02-21,6.0,4.0
ASTONVILLA,COVENTRY,A,1999-02-27,1.0,7.0
CHARLTON,NOTT'MFOREST,D,1999-02-27,10.0,4.0
CHELSEA,LIVERPOOL,H,1999-02-27,10.0,4.0
EVERTON,WIMBLEDON,D,1999-02-27,4.0,4.0
MANUNITED,SOUTHAMPTON,H,1999-02-27,13.0,6.0
SHEFFIELDWEDS,MIDDLESBROUGH,H,1999-02-27,12.0,2.0
TOTTENHAM,DERBY,D,1999-02-27,5.0,7.0
WESTHAM,BLACKBURN,H,1999-02-27,8.0,5.0
NEWCASTLE,ARSENAL,D,1999-02-28,10.0,11.0
LEICESTER,LEEDS,A,1999-03-01,1.0,9.0
TOTTENHAM,SOUTHAMPTON,H,1999-03-02,7.0,6.0
SHEFFIELDWEDS,WIMBLEDON,A,1999-03-03,9.0,6.0
COVENTRY,CHARLTON,H,1999-03-06,7.0,10.0
SOUTHAMPTON,WESTHAM,H,1999-03-06,6.0,7.0
WIMBLEDON,LEICESTER,A,1999-03-06,5.0,4.0
ARSENAL,SHEFFIELDWEDS,H,1999-03-09,11.0,9.0
BLACKBURN,EVERTON,A,1999-03-10,4.0,7.0
DERBY,ASTONVILLA,H,1999-03-10,7.0,1.0
LEEDS,TOTTENHAM,H,1999-03-10,12.0,6.0
NOTT'MFOREST,NEWCASTLE,A,1999-03-10,1.0,10.0
CHELSEA,WESTHAM,A,1999-03-13,10.0,10.0
COVENTRY,BLACKBURN,D,1999-03-13,7.0,2.0
DERBY,LIVERPOOL,H,1999-03-13,10.0,4.0
EVERTON,ARSENAL,A,1999-03-13,7.0,11.0
LEICESTER,CHARLTON,D,1999-03-13,4.0,8.0
NEWCASTLE,MANUNITED,A,1999-03-13,7.0,13.0
SHEFFIELDWEDS,LEEDS,A,1999-03-13,6.0,15.0
TOTTENHAM,ASTONVILLA,H,1999-03-13,8.0,1.0
WIMBLEDON,NOTT'MFOREST,A,1999-03-13,5.0,4.0
MIDDLESBROUGH,SOUTHAMPTON,H,1999-03-14,4.0,6.0
ARSENAL,COVENTRY,H,1999-03-20,13.0,7.0
BLACKBURN,WIMBLEDON,H,1999-03-20,4.0,4.0
LEEDS,DERBY,H,1999-03-20,15.0,7.0
NOTT'MFOREST,MIDDLESBROUGH,A,1999-03-20,4.0,7.0
SOUTHAMPTON,SHEFFIELDWEDS,H,1999-03-20,6.0,3.0
WESTHAM,NEWCASTLE,H,1999-03-20,10.0,4.0
ASTONVILLA,CHELSEA,A,1999-03-21,1.0,10.0
MANUNITED,EVERTON,H,1999-03-21,13.0,4.0
ASTONVILLA,WESTHAM,D,1999-04-02,1.0,10.0
BLACKBURN,MIDDLESBROUGH,D,1999-04-03,5.0,8.0
CHARLTON,CHELSEA,A,1999-04-03,5.0,12.0
DERBY,NEWCASTLE,A,1999-04-03,7.0,7.0
LEEDS,NOTT'MFOREST,H,1999-04-03,15.0,4.0
LIVERPOOL,EVERTON,H,1999-04-03,4.0,4.0
SHEFFIELDWEDS,COVENTRY,A,1999-04-03,0.0,10.0
SOUTHAMPTON,ARSENAL,D,1999-04-03,7.0,11.0
TOTTENHAM,LEICESTER,A,1999-04-03,7.0,7.0
WIMBLEDON,MANUNITED,D,1999-04-03,4.0,13.0
COVENTRY,SOUTHAMPTON,H,1999-04-05,10.0,7.0
EVERTON,SHEFFIELDWEDS,A,1999-04-05,3.0,3.0
MIDDLESBROUGH,WIMBLEDON,H,1999-04-05,10.0,1.0
NEWCASTLE,TOTTENHAM,D,1999-04-05,7.0,7.0
NOTT'MFOREST,LIVERPOOL,D,1999-04-05,4.0,5.0
WESTHAM,CHARLTON,A,1999-04-05,7.0,5.0
ARSENAL,BLACKBURN,H,1999-04-06,13.0,5.0
LEICESTER,ASTONVILLA,D,1999-04-06,8.0,2.0
ASTONVILLA,SOUTHAMPTON,H,1999-04-10,5.0,4.0
DERBY,NOTT'MFOREST,H,1999-04-10,9.0,4.0
LEICESTER,WESTHAM,D,1999-04-10,9.0,8.0
MIDDLESBROUGH,CHARLTON,H,1999-04-10,13.0,4.0
EVERTON,COVENTRY,H,1999-04-11,3.0,7.0
WIMBLEDON,CHELSEA,A,1999-04-11,1.0,12.0
LEEDS,LIVERPOOL,D,1999-04-12,13.0,5.0
MIDDLESBROUGH,CHELSEA,D,1999-04-14,11.0,10.0
CHARLTON,LEEDS,D,1999-04-17,5.0,11.0
COVENTRY,MIDDLESBROUGH,A,1999-04-17,6.0,11.0
LIVERPOOL,ASTONVILLA,A,1999-04-17,5.0,8.0
MANUNITED,SHEFFIELDWEDS,H,1999-04-17,13.0,3.0
NEWCASTLE,EVERTON,A,1999-04-17,4.0,6.0
NOTT'MFOREST,TOTTENHAM,A,1999-04-17,1.0,7.0
SOUTHAMPTON,BLACKBURN,D,1999-04-17,5.0,6.0
WESTHAM,DERBY,H,1999-04-17,8.0,6.0
CHELSEA,LEICESTER,D,1999-04-18,11.0,7.0
ARSENAL,WIMBLEDON,H,1999-04-19,13.0,1.0
CHARLTON,TOTTENHAM,A,1999-04-20,4.0,10.0
LIVERPOOL,LEICESTER,A,1999-04-21,5.0,9.0
SHEFFIELDWEDS,NEWCASTLE,D,1999-04-21,4.0,5.0
ASTONVILLA,NOTT'MFOREST,H,1999-04-24,11.0,1.0
BLACKBURN,LIVERPOOL,A,1999-04-24,5.0,5.0
DERBY,SOUTHAMPTON,D,1999-04-24,4.0,3.0
EVERTON,CHARLTON,H,1999-04-24,9.0,4.0
LEICESTER,COVENTRY,H,1999-04-24,9.0,6.0
MIDDLESBROUGH,ARSENAL,A,1999-04-24,10.0,13.0
TOTTENHAM,WESTHAM,A,1999-04-24,7.0,8.0
WIMBLEDON,NEWCASTLE,D,1999-04-24,2.0,6.0
LEEDS,MANUNITED,D,1999-04-25,9.0,11.0
SHEFFIELDWEDS,CHELSEA,D,1999-04-25,5.0,9.0
CHARLTON,BLACKBURN,D,1999-05-01,2.0,3.0
CHELSEA,EVERTON,H,1999-05-01,9.0,9.0
COVENTRY,WIMBLEDON,H,1999-05-01,6.0,1.0
LIVERPOOL,TOTTENHAM,H,1999-05-01,7.0,7.0
MANUNITED,ASTONVILLA,H,1999-05-01,11.0,10.0
NEWCASTLE,MIDDLESBROUGH,D,1999-05-01,4.0,8.0
NOTT'MFOREST,SHEFFIELDWEDS,H,1999-05-01,4.0,5.0
SOUTHAMPTON,LEICESTER,H,1999-05-01,5.0,8.0
WESTHAM,LEEDS,A,1999-05-01,7.0,9.0
ARSENAL,DERBY,H,1999-05-02,13.0,4.0
CHELSEA,LEEDS,H,1999-05-05,9.0,6.0
LEICESTER,DERBY,A,1999-05-05,7.0,7.0
LIVERPOOL,MANUNITED,D,1999-05-05,7.0,9.0
TOTTENHAM,ARSENAL,A,1999-05-05,6.0,15.0
ASTONVILLA,CHARLTON,A,1999-05-08,9.0,5.0
BLACKBURN,NOTT'MFOREST,A,1999-05-08,2.0,6.0
DERBY,COVENTRY,D,1999-05-08,5.0,4.0
EVERTON,WESTHAM,H,1999-05-08,12.0,7.0
LEICESTER,NEWCASTLE,H,1999-05-08,9.0,3.0
SHEFFIELDWEDS,LIVERPOOL,H,1999-05-08,5.0,7.0
WIMBLEDON,SOUTHAMPTON,A,1999-05-08,1.0,8.0
MIDDLESBROUGH,MANUNITED,A,1999-05-09,5.0,11.0
TOTTENHAM,CHELSEA,D,1999-05-10,4.0,9.0
LEEDS,ARSENAL,H,1999-05-11,8.0,12.0
BLACKBURN,MANUNITED,D,1999-05-12,3.0,9.0
ARSENAL,ASTONVILLA,H,1999-05-16,12.0,6.0
CHARLTON,SHEFFIELDWEDS,A,1999-05-16,4.0,8.0
CHELSEA,DERBY,H,1999-05-16,11.0,5.0
COVENTRY,LEEDS,D,1999-05-16,5.0,8.0
LIVERPOOL,WIMBLEDON,H,1999-05-16,10.0,1.0
MANUNITED,TOTTENHAM,H,1999-05-16,11.0,1.0
NEWCASTLE,BLACKBURN,D,1999-05-16,4.0,3.0
NOTT'MFOREST,LEICESTER,H,1999-05-16,9.0,6.0
SOUTHAMPTON,EVERTON,H,1999-05-16,11.0,9.0
WESTHAM,MIDDLESBROUGH,H,1999-05-16,9.0,4.0
ARSENAL,LEICESTER,H,1999-08-07,12.0,3.0
CHELSEA,SUNDERLAND,H,1999-08-07,13.0,6.0
COVENTRY,SOUTHAMPTON,A,1999-08-07,5.0,13.0
LEEDS,DERBY,D,1999-08-07,8.0,5.0
MIDDLESBROUGH,BRADFORD,A,1999-08-07,1.0,3.0
NEWCASTLE,ASTONVILLA,A,1999-08-07,3.0,6.0
SHEFFIELDWEDS,LIVERPOOL,A,1999-08-07,7.0,10.0
WATFORD,WIMBLEDON,A,1999-08-07,0.0,4.0
WESTHAM,TOTTENHAM,H,1999-08-07,9.0,1.0
EVERTON,MANUNITED,D,1999-08-08,7.0,9.0
TOTTENHAM,NEWCASTLE,H,1999-08-09,4.0,2.0
DERBY,ARSENAL,A,1999-08-10,5.0,12.0
SUNDERLAND,WATFORD,H,1999-08-10,6.0,0.0
WIMBLEDON,MIDDLESBROUGH,A,1999-08-10,3.0,4.0
ASTONVILLA,EVERTON,H,1999-08-11,6.0,4.0
LEICESTER,COVENTRY,H,1999-08-11,6.0,5.0
MANUNITED,SHEFFIELDWEDS,H,1999-08-11,11.0,6.0
SOUTHAMPTON,LEEDS,A,1999-08-11,12.0,8.0
BRADFORD,SHEFFIELDWEDS,D,1999-08-14,4.0,7.0
DERBY,MIDDLESBROUGH,A,1999-08-14,2.0,6.0
LEICESTER,CHELSEA,D,1999-08-14,7.0,11.0
LIVERPOOL,WATFORD,A,1999-08-14,7.0,3.0
MANUNITED,LEEDS,H,1999-08-14,11.0,8.0
SUNDERLAND,ARSENAL,D,1999-08-14,7.0,10.0
TOTTENHAM,EVERTON,H,1999-08-14,7.0,4.0
WIMBLEDON,COVENTRY,D,1999-08-14,4.0,3.0
SOUTHAMPTON,NEWCASTLE,H,1999-08-15,12.0,1.0
ASTONVILLA,WESTHAM,D,1999-08-16,7.0,7.0
CHELSEA,ASTONVILLA,H,1999-08-21,11.0,7.0
COVENTRY,DERBY,H,1999-08-21,5.0,1.0
EVERTON,SOUTHAMPTON,H,1999-08-21,4.0,9.0
LEEDS,SUNDERLAND,H,1999-08-21,8.0,4.0
MIDDLESBROUGH,LIVERPOOL,H,1999-08-21,9.0,6.0
NEWCASTLE,WIMBLEDON,D,1999-08-21,2.0,5.0
SHEFFIELDWEDS,TOTTENHAM,A,1999-08-21,4.0,9.0
WATFORD,BRADFORD,H,1999-08-21,6.0,4.0
WESTHAM,LEICESTER,H,1999-08-21,10.0,4.0
ARSENAL,MANUNITED,A,1999-08-22,10.0,13.0
LEEDS,LIVERPOOL,A,1999-08-23,7.0,9.0
MIDDLESBROUGH,LEICESTER,A,1999-08-24,9.0,7.0
WATFORD,ASTONVILLA,A,1999-08-24,6.0,10.0
ARSENAL,BRADFORD,H,1999-08-25,10.0,4.0
COVENTRY,MANUNITED,A,1999-08-25,4.0,13.0
EVERTON,WIMBLEDON,H,1999-08-25,7.0,5.0
NEWCASTLE,SUNDERLAND,A,1999-08-25,1.0,7.0
SHEFFIELDWEDS,DERBY,A,1999-08-25,1.0,4.0
ASTONVILLA,MIDDLESBROUGH,H,1999-08-28,10.0,9.0
BRADFORD,WESTHAM,A,1999-08-28,4.0,13.0
DERBY,EVERTON,H,1999-08-28,6.0,6.0
LIVERPOOL,ARSENAL,H,1999-08-28,9.0,7.0
SOUTHAMPTON,SHEFFIELDWEDS,H,1999-08-28,9.0,1.0
TOTTENHAM,LEEDS,A,1999-08-28,9.0,9.0
WIMBLEDON,CHELSEA,A,1999-08-28,2.0,13.0
SUNDERLAND,COVENTRY,D,1999-08-29,8.0,5.0
LEICESTER,WATFORD,H,1999-08-30,10.0,6.0
MANUNITED,NEWCASTLE,H,1999-08-30,15.0,1.0
ARSENAL,ASTONVILLA,H,1999-09-11,7.0,7.0
CHELSEA,NEWCASTLE,H,1999-09-11,13.0,1.0
COVENTRY,LEEDS,A,1999-09-11,5.0,9.0
LIVERPOOL,MANUNITED,A,1999-09-11,6.0,15.0
MIDDLESBROUGH,SOUTHAMPTON,H,1999-09-11,9.0,6.0
SHEFFIELDWEDS,EVERTON,A,1999-09-11,1.0,9.0
SUNDERLAND,LEICESTER,H,1999-09-11,8.0,7.0
WESTHAM,WATFORD,H,1999-09-11,13.0,6.0
WIMBLEDON,DERBY,D,1999-09-11,3.0,7.0
BRADFORD,TOTTENHAM,D,1999-09-12,2.0,10.0
ASTONVILLA,BRADFORD,H,1999-09-18,9.0,1.0
DERBY,SUNDERLAND,A,1999-09-18,7.0,10.0
LEICESTER,LIVERPOOL,D,1999-09-18,7.0,7.0
MANUNITED,WIMBLEDON,D,1999-09-18,13.0,3.0
SOUTHAMPTON,ARSENAL,A,1999-09-18,6.0,9.0
WATFORD,CHELSEA,H,1999-09-18,6.0,10.0
EVERTON,WESTHAM,H,1999-09-19,12.0,10.0
LEEDS,MIDDLESBROUGH,H,1999-09-19,12.0,6.0
NEWCASTLE,SHEFFIELDWEDS,H,1999-09-19,4.0,0.0
TOTTENHAM,COVENTRY,H,1999-09-19,10.0,4.0
ARSENAL,WATFORD,H,1999-09-25,12.0,3.0
COVENTRY,WESTHAM,H,1999-09-25,4.0,9.0
DERBY,BRADFORD,A,1999-09-25,7.0,4.0
LEEDS,NEWCASTLE,H,1999-09-25,12.0,3.0
LEICESTER,ASTONVILLA,H,1999-09-25,10.0,9.0
MANUNITED,SOUTHAMPTON,D,1999-09-25,11.0,4.0
MIDDLESBROUGH,CHELSEA,A,1999-09-25,3.0,12.0
SUNDERLAND,SHEFFIELDWEDS,H,1999-09-25,13.0,0.0
WIMBLEDON,TOTTENHAM,D,1999-09-26,3.0,8.0
LIVERPOOL,EVERTON,A,1999-09-27,7.0,12.0
ASTONVILLA,LIVERPOOL,D,1999-10-02,7.0,5.0
BRADFORD,SUNDERLAND,A,1999-10-02,4.0,13.0
EVERTON,COVENTRY,D,1999-10-02,10.0,5.0
SHEFFIELDWEDS,WIMBLEDON,H,1999-10-02,3.0,3.0
CHELSEA,MANUNITED,H,1999-10-03,12.0,8.0
NEWCASTLE,MIDDLESBROUGH,H,1999-10-03,6.0,3.0
TOTTENHAM,LEICESTER,A,1999-10-03,5.0,10.0
WATFORD,LEEDS,A,1999-10-03,3.0,15.0
WESTHAM,ARSENAL,H,1999-10-03,9.0,9.0
SOUTHAMPTON,DERBY,D,1999-10-04,5.0,5.0
ARSENAL,EVERTON,H,1999-10-16,12.0,10.0
COVENTRY,NEWCASTLE,H,1999-10-16,7.0,6.0
DERBY,TOTTENHAM,A,1999-10-16,2.0,8.0
LEEDS,SHEFFIELDWEDS,H,1999-10-16,15.0,3.0
LEICESTER,SOUTHAMPTON,H,1999-10-16,10.0,2.0
LIVERPOOL,CHELSEA,H,1999-10-16,5.0,9.0
